0.307692308, 0.142857143, 0.139534884, 0.838709677, 0.838709677, 0.838709677, 0.142857143, 0.12244898, 0.12244898, 0.12244898, 0.530612245, 0.530612245, 0.530612245, 0.12244898, 0.175182482, 0.131868132, 0.130434783, 0.65, 0.65, 0.65, 0.131868132, 308, 277, 280, 172, 172, 172, 277, 0.666666667, 0.666666667, 0.666666667, 1, 1, 1, 0.666666667, 0.5, 0.5, 0.5, 0.75, 0.75, 0.75, 0.5, 0.571428571, 0.571428571, 0.571428571, 0.857142857, 0.857142857, 0.857142857, 0.571428571, 14, 14, 14, 15, 15, 15, 14
0.142857143, 0.168674699, 0.225806452, 0.838709677, 0.838709677, 0.838709677, 0.168674699, 0.071428571, 0.142857143, 0.214285714, 0.530612245, 0.530612245, 0.530612245, 0.142857143, 0.095238095, 0.154696133, 0.219895288, 0.65, 0.65, 0.65, 0.154696133, 299, 273, 296, 172, 172, 172, 273, 0.666666667, 0.666666667, 0.666666667, 1, 1, 1, 0.666666667, 0.5, 0.5, 0.5, 0.75, 0.75, 0.75, 0.5, 0.571428571, 0.571428571, 0.571428571, 0.857142857, 0.857142857, 0.857142857, 0.571428571, 14, 14, 14, 15, 15, 15, 14
0.186046512, 0.168674699, 0.74, 0.838709677, 0.838709677, 0.838709677, 0.168674699, 0.081632653, 0.142857143, 0.37755102, 0.530612245, 0.530612245, 0.530612245, 0.142857143, 0.113475177, 0.154696133, 0.5, 0.65, 0.65, 0.65, 0.154696133, 312, 274, 230, 172, 172, 172, 274, 0.666666667, 0.666666667, 0.666666667, 1, 1, 1, 0.666666667, 0.5, 0.5, 0.5, 0.75, 0.75, 0.75, 0.5, 0.571428571, 0.571428571, 0.571428571, 0.857142857, 0.857142857, 0.857142857, 0.571428571, 14, 14, 14, 15, 15, 15, 14
0.204081633, 0.622222222, 0.75, 0.838709677, 0.838709677, 0.838709677, 0.622222222, 0.102040816, 0.285714286, 0.397959184, 0.530612245, 0.530612245, 0.530612245, 0.285714286, 0.136054422, 0.391608392, 0.52, 0.65, 0.65, 0.65, 0.391608392, 291, 265, 223, 172, 172, 172, 265, 0.666666667, 0.666666667, 0.666666667, 1, 1, 1, 0.666666667, 0.5, 0.5, 0.5, 0.75, 0.75, 0.75, 0.5, 0.571428571, 0.571428571, 0.571428571, 0.857142857, 0.857142857, 0.857142857, 0.571428571, 14, 14, 14, 15, 15, 15, 14
0.160714286, 0.142857143, 0.735849057, 0.787234043, 0.838709677, 0.838709677, 0.142857143, 0.091836735, 0.12244898, 0.397959184, 0.445783133, 0.530612245, 0.530612245, 0.12244898, 0.116883117, 0.131868132, 0.516556291, 0.569230769, 0.65, 0.65, 0.131868132, 293, 278, 219, 178, 172, 172, 278, 0.666666667, 0.666666667, 0.666666667, 1, 1, 1, 0.666666667, 0.5, 0.5, 0.5, 0.75, 0.75, 0.75, 0.5, 0.571428571, 0.571428571, 0.571428571, 0.857142857, 0.857142857, 0.857142857, 0.571428571, 14, 14, 14, 15, 15, 15, 14
0.205882353, 0.69047619, 0.120879121, 0.816326531, 0.838709677, 0.838709677, 0.69047619, 0.071428571, 0.295918367, 0.112244898, 0.481927711, 0.530612245, 0.530612245, 0.295918367, 0.106060606, 0.414285714, 0.116402116, 0.606060606, 0.65, 0.65, 0.414285714, 321, 268, 297, 168, 172, 172, 268, 0.666666667, 1, 0.666666667, 1, 1, 1, 1, 0.5, 0.75, 0.5, 0.75, 0.75, 0.75, 0.75, 0.571428571, 0.857142857, 0.571428571, 0.857142857, 0.857142857, 0.857142857, 0.857142857, 14, 15, 14, 15, 15, 15, 15
0.314285714, 0.720930233, 0.745762712, 0.82, 0.838709677, 0.838709677, 0.720930233, 0.112244898, 0.316326531, 0.448979592, 0.493975904, 0.530612245, 0.530612245, 0.316326531, 0.165413534, 0.439716312, 0.560509554, 0.616541353, 0.65, 0.65, 0.439716312, 317, 256, 198, 164, 172, 172, 256, 0.666666667, 1, 0.666666667, 1, 1, 1, 1, 0.5, 0.75, 0.5, 0.75, 0.75, 0.75, 0.75, 0.571428571, 0.857142857, 0.571428571, 0.857142857, 0.857142857, 0.857142857, 0.857142857, 14, 15, 13, 15, 15, 15, 15
0.166666667, 0.141176471, 0.2, 0.862745098, 0.838709677, 0.838709677, 0.141176471, 0.102040816, 0.12244898, 0.224489796, 0.530120482, 0.530612245, 0.530612245, 0.12244898, 0.126582278, 0.131147541, 0.211538462, 0.656716418, 0.65, 0.65, 0.131147541, 298, 283, 316, 159, 172, 172, 283, 0.666666667, 0.666666667, 1, 1, 1, 1, 0.666666667, 0.5, 0.5, 0.75, 0.75, 0.75, 0.75, 0.5, 0.571428571, 0.571428571, 0.857142857, 0.857142857, 0.857142857, 0.857142857, 0.571428571, 14, 14, 15, 15, 15, 15, 14
0.161290323, 0.162790698, 0.180952381, 0.862745098, 0.838709677, 0.838709677, 0.162790698, 0.102040816, 0.142857143, 0.193877551, 0.530120482, 0.530612245, 0.530612245, 0.142857143, 0.125, 0.152173913, 0.187192118, 0.656716418, 0.65, 0.65, 0.152173913, 297, 283, 317, 159, 172, 172, 283, 0.666666667, 0.666666667, 1, 1, 1, 1, 0.666666667, 0.5, 0.5, 0.75, 0.75, 0.75, 0.75, 0.5, 0.571428571, 0.571428571, 0.857142857, 0.857142857, 0.857142857, 0.857142857, 0.571428571, 14, 14, 15, 15, 15, 15, 14
0.15625, 0.126436782, 0.163793103, 0.862745098, 0.838709677, 0.838709677, 0.126436782, 0.102040816, 0.112244898, 0.193877551, 0.530120482, 0.530612245, 0.530612245, 0.112244898, 0.12345679, 0.118918919, 0.177570093, 0.656716418, 0.65, 0.65, 0.118918919, 288, 282, 333, 159, 172, 172, 282, 0.666666667, 0.666666667, 1, 1, 1, 1, 0.666666667, 0.5, 0.5, 0.75, 0.75, 0.75, 0.75, 0.5, 0.571428571, 0.571428571, 0.857142857, 0.857142857, 0.857142857, 0.857142857, 0.571428571, 14, 14, 15, 15, 15, 15, 14
0.180327869, 0.126436782, 0.796610169, 0.16, 0.838709677, 0.838709677, 0.126436782, 0.112244898, 0.112244898, 0.479591837, 0.0677966101694915, 0.530612245, 0.530612245, 0.112244898, 0.13836478, 0.118918919, 0.598726115, 0.0952380952380952, 0.65, 0.65, 0.118918919, 291, 282, 190, 383, 172, 172, 282, 0.666666667, 0.666666667, 0.666666667, -1, 1, 1, 0.666666667, 0.5, 0.5, 0.5, 0, 0.75, 0.75, 0.5, 0.571428571, 0.571428571, 0.571428571, 0, 0.857142857, 0.857142857, 0.571428571, 14, 14, 14, 18, 15, 15, 14
